pos	ac	het	n	block
326682	1	1	200	SC_b39
326737	55	37	200	SC_b39
326915	54	40	200	SC_b39
327036	19	19	200	SC_b39
327284	196	4	200	SC_b39
327288	196	4	200	SC_b39
327356	82	56	200	SC_b39
327370	198	2	200	SC_b39
327444	198	2	200	SC_b39
327557	172	28	200	SC_b39
327692	19	19	200	SC_b39
327947	2	0	200	SC_b39
328174	167	27	200	SC_b39
328195	165	29	200	SC_b39
328320	36	30	200	SC_b39
328345	199	1	200	SC_b39
328459	2	2	200	SC_b39
328480	198	2	200	SC_b39
328500	2	2	200	SC_b39
328505	19	15	200	SC_b39
328507	2	2	200	SC_b39
328865	28	28	200	SC_b39
328892	65	45	200	SC_b39
328896	3	3	200	SC_b39
328963	19	19	200	SC_b39
328972	3	3	200	SC_b39
329083	119	55	200	SC_b39
329197	1	1	200	SC_b39
329320	1	1	200	SC_b39
329365	29	27	200	SC_b39
329439	196	4	200	SC_b39
329516	81	55	200	SC_b39
329618	54	40	200	SC_b39
329917	4	4	200	SC_b39
330208	29	27	200	SC_b39
330352	1	1	200	SC_b39
330354	1	1	200	SC_b39
330480	1	1	200	SC_b39
330523	20	14	200	SC_b39
330534	5	5	200	SC_b39
330623	63	45	200	SC_b39
330791	28	28	200	SC_b39
330960	8	8	200	SC_b39
331135	19	19	200	SC_b39
331194	4	4	200	SC_b39
331245	195	5	200	SC_b39
331258	3	3	200	SC_b39
331336	12	8	200	SC_b39
331413	2	2	200	SC_b39
331441	2	2	200	SC_b39
331479	7	7	200	SC_b39
331482	19	15	200	SC_b39
331753	200	0	200	SC_b39
332074	55	39	200	SC_b39
332240	4	4	200	SC_b39
332263	28	28	200	SC_b39
332340	29	29	200	SC_b39
332349	29	29	200	SC_b39
332354	170	28	200	SC_b39
332365	13	11	200	SC_b39
332386	3	3	200	SC_b39
332438	1	1	200	SC_b39
332611	19	15	200	SC_b39
332659	6	6	200	SC_b39
333015	196	4	200	SC_b39
333033	13	11	200	SC_b39
333081	3	3	200	SC_b39
333106	13	11	200	SC_b39
333126	81	55	200	SC_b39
333264	28	28	142	SV_b39
333287	3	3	186	SV_b39
333418	5	5	200	SC_b40
333426	2	2	200	SC_b40
333470	18	18	200	SC_b40
333473	2	2	200	SC_b40
333474	3	3	200	SC_b40
333579	86	42	200	SC_b40
333581	1	1	200	SC_b40
333672	200	0	200	SC_b40
333699	19	19	200	SC_b40
333773	69	35	200	SC_b40
333781	18	18	200	SC_b40
333850	6	4	200	SC_b40
334090	18	16	200	SC_b40
334221	86	42	200	SC_b40
334269	85	41	200	SC_b40
334319	85	41	200	SC_b40
334376	182	18	200	SC_b40
334432	114	42	200	SC_b40
334499	3	3	200	SC_b40
334558	67	33	200	SC_b40
334579	8	8	200	SC_b40
334803	1	1	200	SC_b40
334811	1	1	200	SC_b40
334827	68	36	200	SC_b40
335017	87	39	200	SC_b40
335094	86	42	200	SC_b40
335182	1	1	200	SC_b40
335260	114	42	200	SC_b40
335351	86	42	200	SC_b40
335415	115	41	200	SC_b40
335455	116	40	200	SC_b40
335465	86	42	200	SC_b40
335476	114	42	200	SC_b40
335554	1	1	200	SC_b40
335583	51	31	200	SC_b40
335666	86	42	200	SC_b40
335708	86	42	200	SC_b40
335877	11	11	200	SC_b40
335967	4	4	200	SC_b40
336114	10	8	200	SC_b40
336165	115	41	200	SC_b40
336256	113	41	200	SC_b40
336296	68	36	200	SC_b40
336417	115	41	200	SC_b40
336446	87	41	200	SC_b40
336563	25	25	200	SC_b40
336675	18	18	200	SC_b40
336795	86	42	200	SC_b40
336980	200	0	200	SC_b40
337084	86	42	200	SC_b40
337189	115	41	200	SC_b40
337303	85	41	200	SC_b40
337421	26	26	200	SC_b40
337439	2	2	200	SC_b40
337712	18	16	200	SC_b40
337781	52	52	150	SV_b40
337796	26	26	134	SV_b40
337818	12	12	152	SV_b40
337821	40	38	140	SV_b40
338162	8	8	200	SC_b41
338221	161	29	200	SC_b41
338262	162	30	200	SC_b41
338274	161	29	200	SC_b41
338282	39	29	200	SC_b41
338328	39	29	200	SC_b41
338766	3	3	200	SC_b41
338836	3	3	200	SC_b41
338961	1	1	200	SC_b41
338964	162	30	200	SC_b41
339153	38	30	200	SC_b41
339443	37	29	200	SC_b41
339717	6	4	200	SC_b41
339731	109	51	200	SC_b41
339988	2	2	200	SC_b41
340065	8	6	200	SC_b41
340080	38	30	200	SC_b41
340090	3	3	200	SC_b41
340179	162	28	200	SC_b41
340262	200	0	200	SC_b41
340276	200	0	200	SC_b41
340291	37	29	200	SC_b41
340322	39	29	200	SC_b41
340365	38	28	200	SC_b41
340769	4	4	200	SC_b41
340777	3	3	200	SC_b41
340837	4	4	200	SC_b41
340886	4	4	200	SC_b41
340888	4	4	200	SC_b41
340943	2	2	200	SC_b41
340961	4	4	200	SC_b41
340962	4	4	200	SC_b41
340963	196	4	200	SC_b41
341212	8	8	200	SC_b41
341246	162	30	200	SC_b41
341347	8	8	200	SC_b41
341364	15	15	200	SC_b41
341682	1	1	200	SC_b41
341747	200	0	200	SC_b41
342089	53	37	200	SC_b41
342312	32	26	200	SC_b41
342331	29	25	200	SC_b41
342344	1	1	200	SC_b41
342660	164	28	200	SC_b41
342766	8	6	200	SC_b41
342871	1	1	200	SC_b41
342995	200	0	200	SC_b41
343026	200	0	200	SC_b41
343443	4	4	200	SC_b41
343449	22	16	200	SC_b41
343463	88	52	200	SC_b41
343648	3	3	200	SC_b41
343784	89	51	200	SC_b41
343840	59	45	200	SC_b41
343922	179	19	200	SC_b41
343936	21	19	200	SC_b41
343964	22	18	200	SC_b41
344089	23	19	200	SC_b41
344111	17	17	200	SC_b41
344163	179	19	200	SC_b41
344203	1	1	200	SC_b41
344867	161	29	200	SC_b41
344867	17	17	200	SC_b41
345124	10	10	200	SC_b41
345166	200	0	200	SC_b41
345327	200	0	200	SC_b41
345638	9	9	200	SC_b41
345829	36	36	152	SV_b41
345901	2	2	194	SV_b41
345950	2	2	194	SV_b41
346070	14	14	200	SC_b42
346088	200	0	200	SC_b42
346107	200	0	200	SC_b42
346175	35	25	200	SC_b42
346367	11	9	200	SC_b42
346397	69	51	200	SC_b42
346548	3	3	200	SC_b42
347266	2	2	200	SC_b42
347464	199	1	200	SC_b42
347563	1	1	200	SC_b42
347612	199	1	200	SC_b42
347623	6	6	200	SC_b42
347626	118	56	200	SC_b42
347670	199	1	200	SC_b42
347948	200	0	200	SC_b42
348007	23	19	200	SC_b42
348095	14	14	200	SC_b42
348211	14	14	200	SC_b42
348237	126	48	200	SC_b42
348383	200	0	200	SC_b42
348388	20	20	200	SC_b42
348501	200	0	200	SC_b42
348596	1	1	200	SC_b42
348646	200	0	200	SC_b42
348776	1	1	200	SC_b42
349078	7	7	200	SC_b42
349109	11	9	200	SC_b42
349366	1	1	200	SC_b42
349517	8	6	200	SC_b42
349977	196	4	200	SC_b42
349996	196	4	200	SC_b42
350081	3	3	200	SC_b42
350332	36	26	200	SC_b42
350379	200	0	200	SC_b42
350397	36	24	200	SC_b42
350435	8	8	200	SC_b42
350522	1	1	200	SC_b42
350769	129	51	200	SC_b42
350783	21	17	200	SC_b42
351068	4	4	200	SC_b42
351104	3	3	200	SC_b42
351173	89	61	200	SC_b42
351189	89	61	200	SC_b42
351202	89	61	200	SC_b42
351235	114	60	200	SC_b42
351277	88	62	200	SC_b42
351287	199	1	200	SC_b42
351300	1	1	200	SC_b42
351349	20	20	200	SC_b42
351415	1	1	200	SC_b42
351462	1	1	200	SC_b42
351646	1	1	200	SC_b42
351662	15	13	200	SC_b42
351706	14	14	200	SC_b42
351935	6	6	200	SC_b42
352017	4	4	200	SC_b42
352130	190	8	200	SC_b42
352150	190	8	200	SC_b42
352179	4	4	200	SC_b42
352202	10	8	200	SC_b42
352207	190	8	200	SC_b42
352698	200	0	200	SC_b42
352742	200	0	200	SC_b42
352783	200	0	200	SC_b42
352827	1	1	200	SC_b42
352865	6	6	200	SC_b42
353105	8	8	200	SC_b42
353198	14	14	200	SC_b42
353311	2	2	200	SC_b42
353341	7	5	200	SC_b42
353418	8	8	200	SC_b42
353470	198	2	200	SC_b42
353486	2	2	200	SC_b42
353634	2	2	200	SC_b42
353650	3	3	200	SC_b42
353747	200	0	200	SC_b42
353851	200	0	200	SC_b42
353925	200	0	200	SC_b42
354092	21	19	200	SC_b42
354426	14	14	200	SC_b42
355368	20	20	200	SC_b42
355414	1	1	200	SC_b42
355537	200	0	200	SC_b42
355946	2	2	200	SC_b42
356165	184	14	200	SC_b42
356186	184	14	200	SC_b42
356196	170	26	200	SC_b42
356237	6	6	200	SC_b42
356294	3	3	200	SC_b42
356302	1	1	200	SC_b42
356422	185	15	200	SC_b42
356430	16	14	200	SC_b42
356602	187	13	200	SC_b42
356636	115	57	200	SC_b42
356651	15	15	200	SC_b42
356672	2	2	200	SC_b42
356698	3	3	200	SC_b42
356718	199	1	200	SC_b42
356733	199	1	200	SC_b42
356757	199	1	200	SC_b42
356805	1	1	200	SC_b42
356870	199	1	200	SC_b42
357318	196	4	200	SC_b42
357320	196	4	200	SC_b42
357353	4	4	200	SC_b42
357402	1	1	200	SC_b42
357490	200	0	200	SC_b42
357649	2	2	200	SC_b42
357798	1	1	200	SC_b42
358012	12	10	200	SC_b42
358272	3	3	200	SC_b42
358367	1	1	200	SC_b42
358462	20	20	200	SC_b42
358855	4	4	200	SC_b42
359159	198	2	200	SC_b42
359161	198	2	200	SC_b42
359210	14	14	200	SC_b42
359293	2	2	200	SC_b42
359303	4	4	200	SC_b42
359665	23	19	200	SC_b42
359989	200	0	200	SC_b42
360090	8	4	200	SC_b42
360231	4	4	200	SC_b42
360246	14	14	200	SC_b42
360264	20	20	200	SC_b42
360290	1	1	200	SC_b42
360507	6	6	200	SC_b42
360727	7	5	200	SC_b42
361029	8	8	200	SC_b42
361443	20	20	200	SC_b42
361784	2	2	200	SC_b42
362047	34	30	200	SC_b42
362116	2	2	200	SC_b42
362209	2	2	200	SC_b42
362232	200	0	200	SC_b42
362520	14	14	200	SC_b42
362847	20	20	200	SC_b42
362872	200	0	200	SC_b42
362895	2	2	200	SC_b42
362931	200	0	200	SC_b42
362976	2	2	200	SC_b42
363009	200	0	200	SC_b42
363019	36	26	200	SC_b42
363119	200	0	200	SC_b42
363153	3	3	200	SC_b42
363209	4	4	200	SC_b42
363557	79	55	200	SC_b42
363894	4	2	200	SC_b42
364002	2	2	200	SC_b42
364119	2	2	200	SC_b43
364132	2	2	200	SC_b43
364152	198	2	200	SC_b43
364163	2	2	200	SC_b43
364233	2	2	200	SC_b43
364236	2	2	200	SC_b43
364264	48	36	200	SC_b43
364296	3	3	200	SC_b43
364312	2	2	200	SC_b43
364329	2	2	200	SC_b43
364345	2	2	200	SC_b43
364521	121	51	200	SC_b43
364610	47	35	200	SC_b43
364675	65	51	200	SC_b43
364706	28	24	200	SC_b43
364856	69	41	200	SC_b43
364858	200	0	200	SC_b43
364861	122	52	200	SC_b43
364985	14	14	200	SC_b43
365219	68	42	200	SC_b43
365412	9	9	200	SC_b43
365452	2	2	200	SC_b43
365511	2	2	200	SC_b43
365569	198	2	200	SC_b43
365643	1	1	200	SC_b43
365680	65	51	200	SC_b43
365852	200	0	200	SC_b43
365905	1	1	200	SC_b43
366013	150	42	200	SC_b43
366336	42	30	200	SC_b43
366407	3	3	200	SC_b43
366437	122	52	200	SC_b43
366437	9	9	200	SC_b43
366499	42	30	200	SC_b43
366585	200	0	200	SC_b43
366794	14	14	200	SC_b43
366798	1	1	200	SC_b43
366934	14	14	200	SC_b43
367478	2	2	200	SC_b43
367616	125	49	200	SC_b43
367739	2	2	200	SC_b43
367758	14	14	200	SC_b43
367770	62	52	200	SC_b43
367801	198	2	200	SC_b43
367817	184	16	200	SC_b43
367819	14	14	200	SC_b43
367871	187	13	200	SC_b43
367878	14	14	200	SC_b43
367951	2	2	200	SC_b43
367964	14	14	200	SC_b43
368004	1	1	200	SC_b43
368044	14	14	200	SC_b43
368108	14	14	200	SC_b43
368296	7	5	200	SC_b43
368339	7	7	200	SC_b43
368453	14	14	200	SC_b43
368515	186	14	200	SC_b43
368586	3	1	200	SC_b43
368608	2	2	200	SC_b43
368625	2	2	200	SC_b43
368721	51	43	200	SC_b43
368786	12	12	200	SC_b43
368968	63	51	200	SC_b43
369122	14	14	200	SC_b43
369305	3	3	200	SC_b43
369312	65	51	200	SC_b43
369589	8	4	200	SC_b43
369694	14	14	200	SC_b43
369796	8	8	200	SC_b43
369805	70	42	200	SC_b43
369977	51	39	200	SC_b43
370150	3	3	200	SC_b43
370171	64	52	200	SC_b43
370214	14	14	200	SC_b43
370253	3	3	200	SC_b43
370291	15	13	200	SC_b43
370352	1	1	200	SC_b43
370383	1	1	200	SC_b43
370423	63	51	200	SC_b43
370469	18	18	200	SC_b43
370670	7	5	200	SC_b43
370897	200	0	200	SC_b43
371017	50	38	200	SC_b43
371226	14	14	200	SC_b43
371294	14	14	200	SC_b43
371357	41	41	130	SV_b43
371392	5	5	176	SV_b43
371475	12	12	160	SV_b43
371552	36	34	124	SV_b43
371556	22	22	134	SV_b43
371588	33	33	136	SV_b43
371637	3	3	200	SC_b44
371668	12	10	200	SC_b44
371702	190	10	200	SC_b44
371729	9	9	200	SC_b44
371734	10	10	200	SC_b44
371785	21	19	200	SC_b44
371829	1	1	200	SC_b44
371938	1	1	200	SC_b44
371974	6	6	200	SC_b44
371983	6	6	200	SC_b44
372082	193	5	200	SC_b44
372090	2	2	200	SC_b44
372127	6	6	200	SC_b44
372195	4	4	200	SC_b44
372222	196	4	200	SC_b44
372338	187	13	200	SC_b44
372351	9	7	200	SC_b44
372431	191	9	200	SC_b44
372472	6	6	200	SC_b44
372639	200	0	200	SC_b44
372651	2	2	200	SC_b44
372663	200	0	200	SC_b44
372722	8	8	200	SC_b44
372749	21	19	200	SC_b44
372810	1	1	200	SC_b44
372884	11	11	200	SC_b44
373015	1	1	200	SC_b44
373026	21	19	200	SC_b44
373517	200	0	200	SC_b44
373811	200	0	200	SC_b44
373825	200	0	200	SC_b44
373871	6	6	200	SC_b44
373880	21	19	200	SC_b44
373892	200	0	200	SC_b44
373951	1	1	200	SC_b44
373975	13	11	200	SC_b44
374142	1	1	200	SC_b44
374209	9	9	200	SC_b44
374265	2	2	200	SC_b44
374731	200	0	200	SC_b44
374836	7	7	200	SC_b44
375126	2	2	200	SC_b44
375222	3	3	200	SC_b44
375268	2	2	200	SC_b44
375376	1	1	200	SC_b44
375478	200	0	200	SC_b44
375487	1	1	200	SC_b44
375853	194	6	200	SC_b44
376174	181	17	200	SC_b44
376201	6	6	200	SC_b44
376229	48	36	200	SC_b44
376306	9	9	200	SC_b44
376651	8	6	200	SC_b44
377125	3	3	200	SC_b44
377435	2	2	200	SC_b44
377468	2	2	200	SC_b44
377615	13	11	200	SC_b44
377680	179	17	200	SC_b44
377684	20	18	200	SC_b44
377686	21	19	200	SC_b44
377690	179	19	200	SC_b44
377785	21	15	200	SC_b44
377807	159	33	200	SC_b44
377957	200	0	200	SC_b44
378326	1	1	200	SC_b44
378716	1	1	200	SC_b44
378838	19	17	200	SC_b44
378925	200	0	200	SC_b44
378947	200	0	200	SC_b44
379055	191	9	200	SC_b44
379151	200	0	200	SC_b44
379191	200	0	200	SC_b44
379221	31	27	200	SC_b44
379433	197	3	200	SC_b44
379498	3	3	200	SC_b44
379825	200	0	200	SC_b44
379902	200	0	200	SC_b44
380092	200	0	200	SC_b44
380187	21	19	200	SC_b44
380279	4	4	200	SC_b44
380429	72	40	200	SC_b44
380507	28	28	200	SC_b44
380557	4	4	200	SC_b44
380559	20	16	200	SC_b44
380618	200	0	200	SC_b44
380640	200	0	200	SC_b44
380646	200	0	200	SC_b44
380659	7	3	200	SC_b44
380724	3	3	200	SC_b44
380786	1	1	200	SC_b44
381086	10	8	200	SC_b44
381204	9	9	200	SC_b44
381209	3	3	200	SC_b44
381418	9	9	200	SC_b44
381600	2	2	200	SC_b44
381624	2	2	200	SC_b44
381783	8	8	200	SC_b44
381884	4	4	200	SC_b44
382096	160	34	200	SC_b44
382326	200	0	200	SC_b44
382399	200	0	200	SC_b44
382407	200	0	200	SC_b44
382492	31	27	200	SC_b44
382672	2	2	200	SC_b44
382722	21	21	200	SC_b44
382850	4	2	200	SC_b44
383042	2	2	200	SC_b44
383234	6	6	200	SC_b44
383411	3	3	200	SC_b44
383733	1	1	200	SC_b44
383775	200	0	200	SC_b44
383954	3	3	200	SC_b44
384151	21	21	200	SC_b44
384259	160	34	200	SC_b44
384280	28	28	200	SC_b44
384688	9	9	200	SC_b44
384746	200	0	200	SC_b44
384766	5	3	200	SC_b44
384957	19	17	200	SC_b44
385034	2	2	200	SC_b44
385103	7	5	200	SC_b44
385178	19	17	200	SC_b44
385215	2	2	200	SC_b44
385283	1	1	200	SC_b44
385334	8	6	200	SC_b44
385365	192	6	200	SC_b44
385382	8	6	200	SC_b44
385426	8	6	200	SC_b44
385452	191	5	200	SC_b44
385539	3	3	200	SC_b44
385644	9	9	200	SC_b44
385940	4	4	200	SC_b44
386006	19	17	200	SC_b44
386025	22	20	200	SC_b44
386052	22	20	200	SC_b44
386073	13	11	200	SC_b44
386116	180	18	200	SC_b44
386186	4	2	200	SC_b44
386262	200	0	200	SC_b44
386265	21	19	200	SC_b44
386284	200	0	200	SC_b44
386298	200	0	200	SC_b44
386339	6	6	200	SC_b44
386701	19	19	200	SC_b44
386791	4	4	200	SC_b44
386853	7	7	200	SC_b44
386972	3	3	200	SC_b44
387008	28	28	200	SC_b44
387134	2	2	200	SC_b44
387230	6	6	200	SC_b44
387285	19	17	200	SC_b44
387292	1	1	200	SC_b44
387726	160	34	200	SC_b44
388047	3	3	200	SC_b44
388050	3	3	200	SC_b44
388120	1	1	200	SC_b44
388190	200	0	200	SC_b44
388702	99	53	200	SC_b45
388795	200	0	200	SC_b45
388811	99	53	200	SC_b45
388854	200	0	200	SC_b45
389021	102	52	200	SC_b45
389129	17	15	200	SC_b45
389197	9	7	200	SC_b45
389198	99	53	200	SC_b45
389269	1	1	200	SC_b45
389411	3	3	200	SC_b45
389528	99	53	200	SC_b45
389634	3	3	200	SC_b45
389961	19	17	200	SC_b45
390014	194	6	200	SC_b45
390025	194	6	200	SC_b45
390058	6	6	200	SC_b45
390091	6	6	200	SC_b45
390317	99	51	200	SC_b45
390605	102	52	200	SC_b45
390606	1	1	200	SC_b45
390654	1	1	200	SC_b45
390662	3	3	200	SC_b45
390741	9	9	200	SC_b45
390772	8	6	200	SC_b45
390792	192	6	200	SC_b45
390971	9	9	200	SC_b45
391091	9	9	200	SC_b45
391097	44	34	200	SC_b45
391263	1	1	200	SC_b45
391419	100	54	200	SC_b45
391493	99	53	200	SC_b45
391621	200	0	200	SC_b45
391710	103	51	200	SC_b45
391836	6	6	200	SC_b45
391871	200	0	200	SC_b45
391977	6	4	200	SC_b45
392010	6	6	200	SC_b45
392105	181	17	200	SC_b45
392125	19	17	200	SC_b45
392137	19	17	200	SC_b45
392151	19	17	200	SC_b45
392151	120	44	200	SC_b45
392322	1	1	200	SC_b45
392335	100	54	200	SC_b45
392339	101	53	200	SC_b45
392647	10	8	200	SC_b45
392871	1	1	200	SC_b45
392905	10	10	200	SC_b45
392982	16	14	200	SC_b45
393028	200	0	200	SC_b45
393112	96	56	200	SC_b45
393219	197	3	200	SC_b45
393296	200	0	200	SC_b45
393340	13	13	200	SC_b45
393365	101	53	200	SC_b45
393550	100	52	200	SC_b45
393567	100	54	200	SC_b45
393613	44	34	200	SC_b45
393655	44	34	200	SC_b45
393862	5	5	200	SC_b45
393882	195	5	200	SC_b45
393903	196	4	200	SC_b45
393928	2	2	200	SC_b45
393954	5	5	200	SC_b45
393956	82	56	200	SC_b45
393987	2	2	200	SC_b45
394102	6	6	200	SC_b45
394317	5	5	200	SC_b45
394972	98	98	200	SV_b45
395039	19	19	200	SC_b46
395230	3	3	200	SC_b46
395394	11	11	200	SC_b46
395415	1	1	200	SC_b46
395449	75	51	200	SC_b46
395480	193	7	200	SC_b46
395519	193	7	200	SC_b46
395526	193	7	200	SC_b46
395552	7	7	200	SC_b46
395584	6	4	200	SC_b46
395636	1	1	200	SC_b46
395661	20	20	148	SV_b46
395802	1	1	200	SV_b46
395813	2	2	196	SV_b46
395823	1	1	194	SV_b46
395829	2	2	194	SV_b46
396098	8	8	170	SV_b46
396154	34	34	144	SV_b46
396176	71	69	148	SV_b46
396314	3	3	200	SC_b47
396457	3	3	200	SC_b47
396522	200	0	200	SC_b47
396635	200	0	200	SC_b47
396675	3	3	200	SC_b47
396797	14	14	200	SC_b47
396800	185	13	200	SC_b47
396808	14	14	200	SC_b47
396941	198	2	200	SC_b47
396958	23	21	200	SC_b47
396979	198	2	200	SC_b47
396980	1	1	200	SC_b47
396992	2	2	200	SC_b47
397003	177	21	200	SC_b47
397233	199	1	200	SC_b47
397241	34	28	200	SC_b47
397396	98	98	200	SV_b47
397398	1	1	192	SV_b47
397480	102	98	200	SV_b47
397632	95	95	196	SV_b47
397642	99	97	198	SV_b47
397650	9	9	174	SV_b47
397697	1	1	198	SV_b47
397747	1	1	194	SV_b47
397839	1	1	194	SV_b47
397847	2	2	196	SV_b47
397879	20	20	136	SV_b47
397889	3	3	198	SV_b47
397992	23	23	154	SV_b47
398280	1	1	200	SV_b47
398337	2	2	198	SV_b47
398342	28	28	128	SV_b47
398378	17	17	136	SV_b47
398445	1	1	200	SV_b47
398733	55	41	200	SC_b48
398957	8	8	200	SC_b48
399107	4	4	200	SC_b48
399217	2	2	200	SC_b48
399241	50	38	200	SC_b48
399255	56	40	200	SC_b48
399303	150	38	200	SC_b48
399354	51	39	200	SC_b48
399382	50	38	200	SC_b48
399470	148	38	200	SC_b48
399607	51	39	200	SC_b48
399758	7	7	200	SC_b48
399982	3	3	200	SC_b48
400011	3	3	200	SC_b48
400013	3	3	200	SC_b48
400079	3	3	200	SC_b48
400170	1	1	200	SC_b48
400178	1	1	200	SC_b48
400354	197	3	200	SC_b48
400465	193	7	200	SC_b48
400468	8	6	200	SC_b48
400474	6	6	200	SC_b48
400482	7	7	200	SC_b48
400485	7	7	200	SC_b48
400511	192	6	200	SC_b48
400596	8	8	200	SC_b48
400900	3	3	200	SC_b48
400929	9	9	200	SC_b48
401113	1	1	200	SC_b48
401130	200	0	200	SC_b48
401233	2	2	200	SC_b48
401289	189	9	200	SC_b48
401298	189	9	200	SC_b48
401423	198	2	200	SC_b48
401622	150	36	200	SC_b48
401684	2	2	200	SC_b48
402167	197	3	200	SC_b48
402261	51	39	200	SC_b48
402273	149	39	200	SC_b48
402861	3	3	200	SC_b48
402890	51	39	200	SC_b48
403159	1	1	200	SC_b48
403247	200	0	200	SC_b48
403290	55	41	200	SC_b48
403452	1	1	200	SC_b48
404066	4	2	200	SC_b48
404149	94	52	200	SC_b48
404381	1	1	200	SC_b48
404459	1	1	200	SC_b48
404656	14	12	200	SC_b48
404739	3	3	200	SC_b48
404754	200	0	200	SC_b48
404962	9	9	176	SV_b48
404992	47	47	132	SV_b48
404994	45	45	128	SV_b48
405027	2	2	196	SV_b48
405055	19	19	152	SV_b48
405066	1	1	198	SV_b48
405142	100	98	200	SV_b48
405195	6	6	164	SV_b48
405203	10	10	164	SV_b48
405260	52	50	138	SV_b48
405706	5	5	200	SC_b49
405858	2	2	200	SC_b49
405872	177	19	200	SC_b49
406246	7	7	200	SC_b49
406259	7	7	200	SC_b49
406732	175	25	200	SC_b49
406755	24	24	200	SC_b49
406782	1	1	200	SC_b49
406815	175	25	200	SC_b49
406854	176	24	200	SC_b49
406889	3	3	200	SC_b49
406925	26	24	200	SC_b49
406944	25	25	200	SC_b49
407342	4	4	200	SC_b49
407444	42	34	200	SC_b49
407508	34	26	200	SC_b49
407510	42	34	200	SC_b49
407518	200	0	200	SC_b49
407529	200	0	200	SC_b49
407652	5	5	200	SC_b49
407715	199	1	200	SC_b49
407718	1	1	200	SC_b49
407752	1	1	200	SC_b49
407759	199	1	200	SC_b49
407909	178	20	200	SC_b49
408166	36	28	200	SC_b49
408271	1	1	200	SC_b49
408310	1	1	200	SC_b49
408540	200	0	200	SC_b49
408588	8	8	200	SC_b49
408924	29	27	200	SC_b49
409299	5	5	200	SC_b49
409458	8	8	200	SC_b49
409461	190	10	200	SC_b49
409681	200	0	200	SC_b49
409747	6	6	200	SC_b49
409821	5	5	200	SC_b49
409822	8	8	200	SC_b49
409999	16	12	200	SC_b49
410374	8	8	200	SC_b49
410565	178	20	200	SC_b49
410579	1	1	200	SC_b49
410924	4	4	200	SC_b49
411247	200	0	200	SC_b49
411260	197	3	200	SC_b49
411270	197	3	200	SC_b49
411679	5	5	200	SC_b49
411780	5	5	200	SC_b49
411856	42	34	200	SC_b49
411909	2	2	200	SC_b49
411972	1	1	200	SC_b49
412097	3	3	200	SC_b49
412178	197	3	200	SC_b49
412246	9	9	200	SC_b49
412294	3	3	200	SC_b49
412371	20	20	200	SC_b49
412644	1	1	200	SC_b49
412667	6	6	200	SC_b49
412956	30	30	200	SC_b49
413013	4	4	200	SC_b49
413039	1	1	200	SC_b49
413421	1	1	200	SC_b49
413675	17	11	200	SC_b49
413770	4	4	200	SC_b49
413985	3	3	200	SC_b49
414319	200	0	200	SC_b49
414370	200	0	200	SC_b49
414376	200	0	200	SC_b49
414664	2	2	200	SC_b49
414710	2	2	200	SC_b49
414742	2	2	200	SC_b49
414769	2	2	200	SC_b49
414785	2	2	200	SC_b49
414800	198	2	200	SC_b49
414811	2	2	200	SC_b49
414855	10	8	200	SC_b49
414964	6	4	200	SC_b49
415024	192	8	200	SC_b49
415083	191	9	200	SC_b49
415083	28	22	200	SC_b49
415186	3	3	200	SC_b49
415187	9	9	200	SC_b49
415260	186	14	200	SC_b49
415293	186	14	200	SC_b49
415385	6	6	200	SC_b49
415547	158	36	200	SC_b49
415633	2	2	200	SC_b49
415683	200	0	200	SC_b49
415855	1	1	200	SC_b49
416197	17	11	200	SC_b49
416618	7	5	200	SC_b49
416694	7	7	200	SC_b49
416757	5	5	200	SC_b49
416878	35	33	200	SC_b49
416946	2	2	200	SC_b49
417011	200	0	200	SC_b49
417324	178	20	200	SC_b49
417674	195	5	200	SC_b49
417833	8	8	200	SC_b49
418138	1	1	200	SC_b49
418271	6	6	200	SC_b49
418484	153	37	200	SC_b49
418748	153	37	200	SC_b49
418824	6	6	200	SC_b49
418886	200	0	200	SC_b49
419193	200	0	200	SC_b49
419371	9	9	200	SC_b49
419516	5	5	200	SC_b49
419995	8	8	200	SC_b49
420157	200	0	200	SC_b49
420250	200	0	200	SC_b49
420267	200	0	200	SC_b49
420471	36	28	200	SC_b49
420581	2	2	200	SC_b49
420587	198	2	200	SC_b49
420599	2	2	200	SC_b49
420720	2	2	200	SC_b49
420898	2	2	200	SC_b49
420915	200	0	200	SC_b49
421018	4	4	200	SC_b49
421065	2	2	200	SC_b49
421113	14	14	200	SC_b49
421119	2	2	200	SC_b49
421128	198	2	200	SC_b49
421128	2	2	200	SC_b49
421139	5	5	200	SC_b49
421152	2	2	200	SC_b49
421182	1	1	200	SC_b49
421234	2	2	200	SC_b49
421386	32	28	200	SC_b49
421841	6	6	200	SC_b49
421976	1	1	200	SC_b49
421977	1	1	200	SC_b49
422033	1	1	200	SC_b49
422952	198	2	200	SC_b49
423160	198	2	200	SC_b49
423177	2	2	200	SC_b49
423206	198	2	200	SC_b49
423219	198	2	200	SC_b49
423473	2	2	200	SC_b49
423485	7	7	200	SC_b49
423653	200	0	200	SC_b49
423772	10	10	200	SC_b49
423893	3	3	200	SC_b49
424207	4	4	200	SC_b49
424579	2	2	200	SC_b49
424718	2	2	200	SC_b49
424928	1	1	200	SC_b49
425032	1	1	200	SC_b49
425280	1	1	200	SC_b49
425541	28	22	200	SC_b49
